Architecture,Iteration,Samples,Byte/thd,ChaseThds,ChaseNS,ChaseMibs,ChDeviate,LoadThds,LdMaxMibs,LdAvgMibs,LdDeviate,ChaseArg,MemLdArg
ARM,2,5,32768,0,0,0,0,28,2115195,2115139,0,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,28,2115277,2115248,0,--------,memsetz-libc
ARM,4,5,32768,0,0,0,0,28,2115136,2115107,0,--------,memsetz-libc
ARM,5,5,32768,0,0,0,0,28,2115167,2115146,0,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,28,1965964,1821877,0.22,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,28,1469419,1336166,0.196,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,28,1760105,1573395,0.242,--------,memsetz-libc
ARM,4,5,524288,0,0,0,0,28,1886317,1712687,0.231,--------,memsetz-libc
ARM,5,5,524288,0,0,0,0,28,1775252,1660603,0.187,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,28,160425,159613,0.013,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,28,160933,159878,0.009,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,28,161329,160705,0.007,--------,memsetz-libc
ARM,4,5,16777216,0,0,0,0,28,170974,163381,0.069,--------,memsetz-libc
ARM,5,5,16777216,0,0,0,0,28,172684,171920,0.01,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,28,161994,160128,0.034,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,28,164826,164498,0.008,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,28,164060,162337,0.028,--------,memsetz-libc
ARM,4,5,1073741824,0,0,0,0,28,164289,163677,0.008,--------,memsetz-libc
ARM,5,5,1073741824,0,0,0,0,28,164172,163870,0.006,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,32,2417129,2416898,0,--------,memsetz-libc
ARM,2,5,32768,0,0,0,0,32,2417120,2416783,0.001,--------,memsetz-libc
ARM,3,5,32768,0,0,0,0,32,2417050,2416650,0.001,--------,memsetz-libc
ARM,4,5,32768,0,0,0,0,32,2417141,2416843,0.001,--------,memsetz-libc
ARM,5,5,32768,0,0,0,0,32,2417257,2416915,0.001,--------,memsetz-libc
ARM,1,5,524288,0,0,0,0,32,1823909,1575351,0.396,--------,memsetz-libc
ARM,2,5,524288,0,0,0,0,32,1912042,1643416,0.389,--------,memsetz-libc
ARM,3,5,524288,0,0,0,0,32,1528915,1409194,0.194,--------,memsetz-libc
ARM,4,5,524288,0,0,0,0,32,1814639,1569853,0.353,--------,memsetz-libc
ARM,5,5,524288,0,0,0,0,32,1890279,1607821,0.375,--------,memsetz-libc
ARM,1,5,16777216,0,0,0,0,32,161318,158276,0.036,--------,memsetz-libc
ARM,2,5,16777216,0,0,0,0,32,162846,159825,0.038,--------,memsetz-libc
ARM,3,5,16777216,0,0,0,0,32,164558,161455,0.031,--------,memsetz-libc
ARM,4,5,16777216,0,0,0,0,32,165625,160872,0.054,--------,memsetz-libc
ARM,5,5,16777216,0,0,0,0,32,162394,159961,0.03,--------,memsetz-libc
ARM,1,5,1073741824,0,0,0,0,32,151767,149099,0.03,--------,memsetz-libc
ARM,2,5,1073741824,0,0,0,0,32,155747,152966,0.027,--------,memsetz-libc
ARM,3,5,1073741824,0,0,0,0,32,160931,156412,0.078,--------,memsetz-libc
ARM,4,5,1073741824,0,0,0,0,32,157774,153842,0.042,--------,memsetz-libc
ARM,5,5,1073741824,0,0,0,0,32,154078,150547,0.048,--------,memsetz-libc
ARM,1,5,32768,0,0,0,0,1,19093,19092,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,1,19093,19092,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,1,19093,19092,0,--------,stream-sum
ARM,4,5,32768,0,0,0,0,1,19093,19093,0,--------,stream-sum
ARM,5,5,32768,0,0,0,0,1,19092,19092,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,1,18910,18900,0.001,--------,stream-sum
ARM,2,5,524288,0,0,0,0,1,18942,18936,0.001,--------,stream-sum
ARM,3,5,524288,0,0,0,0,1,18793,18783,0.001,--------,stream-sum
ARM,4,5,524288,0,0,0,0,1,18956,18954,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,1,18593,18588,0.001,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,1,18989,18931,0.009,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,1,18987,18984,0,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,1,18980,18978,0,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,1,18963,18926,0.005,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,1,18971,18966,0,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,1,17727,17719,0.002,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,1,17755,17755,0,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,1,17754,17752,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,1,17770,17767,0,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,1,17729,17710,0.005,--------,stream-sum
ARM,1,5,32768,0,0,0,0,4,74310,74303,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,4,74447,74443,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,4,74689,74684,0,--------,stream-sum
ARM,4,5,32768,0,0,0,0,4,74875,74869,0,--------,stream-sum
ARM,5,5,32768,0,0,0,0,4,74593,74591,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,4,75769,75756,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,4,75821,75816,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,4,75391,75364,0.001,--------,stream-sum
ARM,4,5,524288,0,0,0,0,4,75459,75450,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,4,75901,75896,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,4,71119,71110,0,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,4,71136,71127,0,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,4,71006,70999,0,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,4,71012,71008,0,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,4,71040,71036,0,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,4,69165,69163,0,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,4,69179,69165,0.001,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,4,69181,69177,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,4,69179,69173,0,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,4,69172,69166,0,--------,stream-sum
ARM,1,5,32768,0,0,0,0,8,148863,148833,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,8,148532,148522,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,8,148704,148690,0,--------,stream-sum
ARM,4,5,32768,0,0,0,0,8,148824,148810,0,--------,stream-sum
ARM,5,5,32768,0,0,0,0,8,148380,148376,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,8,151485,151465,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,8,151711,151678,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,8,151110,151100,0,--------,stream-sum
ARM,4,5,524288,0,0,0,0,8,151710,151698,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,8,151262,151246,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,8,130950,130934,0,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,8,130888,130867,0,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,8,130819,130798,0,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,8,130856,130583,0.006,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,8,130860,130849,0,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,8,121390,121346,0.001,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,8,121396,121358,0.001,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,8,121391,121376,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,8,121387,121372,0,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,8,121392,121349,0.001,--------,stream-sum
ARM,1,5,32768,0,0,0,0,12,223004,222992,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,12,222537,222519,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,12,222761,222749,0,--------,stream-sum
ARM,4,5,32768,0,0,0,0,12,222939,222927,0,--------,stream-sum
ARM,5,5,32768,0,0,0,0,12,223166,223150,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,12,227374,227355,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,12,226894,226871,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,12,227413,227397,0,--------,stream-sum
ARM,4,5,524288,0,0,0,0,12,226649,226607,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,12,227014,226996,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,12,165594,165583,0,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,12,165557,165520,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,12,165579,165548,0,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,12,165616,165577,0.001,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,12,165612,165529,0.001,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,12,152085,152075,0,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,12,152070,152063,0,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,12,152079,152067,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,12,152075,152062,0,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,12,152067,152016,0.001,--------,stream-sum
ARM,1,5,32768,0,0,0,0,16,297441,297372,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,16,295337,295193,0.001,--------,stream-sum
ARM,3,5,32768,0,0,0,0,16,291853,291762,0.001,--------,stream-sum
ARM,4,5,32768,0,0,0,0,16,298018,297999,0,--------,stream-sum
ARM,5,5,32768,0,0,0,0,16,298296,298277,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,16,303158,303130,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,16,302690,302664,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,16,302712,302697,0,--------,stream-sum
ARM,4,5,524288,0,0,0,0,16,302913,302871,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,16,302849,302834,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,16,186480,186449,0.001,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,16,186426,186365,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,16,186460,186413,0.001,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,16,186470,186418,0.001,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,16,186455,186406,0.001,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,16,169791,169774,0,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,16,169811,169783,0,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,16,169796,169770,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,16,169802,169775,0,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,16,169811,169787,0,--------,stream-sum
ARM,1,5,32768,0,0,0,0,20,296013,295926,0.001,--------,stream-sum
ARM,2,5,32768,0,0,0,0,20,359434,359320,0.001,--------,stream-sum
ARM,3,5,32768,0,0,0,0,20,289302,289215,0.001,--------,stream-sum
ARM,4,5,32768,0,0,0,0,20,335898,335753,0.001,--------,stream-sum
ARM,5,5,32768,0,0,0,0,20,288858,288803,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,20,378832,378800,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,20,378186,378157,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,20,379093,379074,0,--------,stream-sum
ARM,4,5,524288,0,0,0,0,20,378763,378743,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,20,378902,378891,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,20,191299,191201,0.001,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,20,191352,191294,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,20,191272,191230,0.001,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,20,191249,191186,0.001,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,20,191230,191201,0.001,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,20,171934,171923,0,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,20,171974,171932,0,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,20,171936,171924,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,20,171876,171703,0.002,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,20,171946,171922,0,--------,stream-sum
ARM,1,5,32768,0,0,0,0,24,298406,298331,0.001,--------,stream-sum
ARM,2,5,32768,0,0,0,0,24,289926,289842,0.001,--------,stream-sum
ARM,3,5,32768,0,0,0,0,24,333655,333592,0,--------,stream-sum
ARM,4,5,32768,0,0,0,0,24,289862,289757,0.001,--------,stream-sum
ARM,5,5,32768,0,0,0,0,24,289906,289809,0.001,--------,stream-sum
ARM,1,5,524288,0,0,0,0,24,454282,454251,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,24,454622,454570,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,24,454157,454136,0,--------,stream-sum
ARM,4,5,524288,0,0,0,0,24,454736,454725,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,24,454247,454225,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,24,183715,183671,0.001,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,24,183769,183680,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,24,183714,183605,0.001,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,24,183713,183669,0,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,24,183713,183642,0.001,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,24,165201,165157,0.001,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,24,165275,165233,0,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,24,165274,165239,0.001,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,24,165249,165213,0,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,24,165127,165106,0,--------,stream-sum
ARM,1,5,32768,0,0,0,0,28,331799,331755,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,28,327328,327141,0.001,--------,stream-sum
ARM,3,5,32768,0,0,0,0,28,327494,327413,0.001,--------,stream-sum
ARM,4,5,32768,0,0,0,0,28,317981,317917,0.001,--------,stream-sum
ARM,5,5,32768,0,0,0,0,28,327290,327134,0.001,--------,stream-sum
ARM,1,5,524288,0,0,0,0,28,530593,530527,0,--------,stream-sum
ARM,2,5,524288,0,0,0,0,28,530321,530293,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,28,530545,530518,0,--------,stream-sum
ARM,4,5,524288,0,0,0,0,28,529990,529962,0,--------,stream-sum
ARM,5,5,524288,0,0,0,0,28,529686,529658,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,28,181633,181586,0.001,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,28,181646,181560,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,28,181689,181577,0.001,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,28,181636,181557,0.001,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,28,181562,181486,0.001,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,28,165899,165886,0,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,28,165948,165931,0,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,28,165979,165952,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,28,166102,166028,0.001,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,28,165982,165908,0.001,--------,stream-sum
ARM,1,5,32768,0,0,0,0,32,316795,316736,0,--------,stream-sum
ARM,2,5,32768,0,0,0,0,32,324149,324098,0,--------,stream-sum
ARM,3,5,32768,0,0,0,0,32,331584,331538,0,--------,stream-sum
ARM,4,5,32768,0,0,0,0,32,284116,284037,0,--------,stream-sum
ARM,5,5,32768,0,0,0,0,32,289792,289775,0,--------,stream-sum
ARM,1,5,524288,0,0,0,0,32,605855,605736,0.001,--------,stream-sum
ARM,2,5,524288,0,0,0,0,32,605790,605717,0,--------,stream-sum
ARM,3,5,524288,0,0,0,0,32,605602,605489,0.001,--------,stream-sum
ARM,4,5,524288,0,0,0,0,32,605714,605604,0.001,--------,stream-sum
ARM,5,5,524288,0,0,0,0,32,605205,605138,0,--------,stream-sum
ARM,1,5,16777216,0,0,0,0,32,178947,178862,0.001,--------,stream-sum
ARM,2,5,16777216,0,0,0,0,32,179034,178933,0.001,--------,stream-sum
ARM,3,5,16777216,0,0,0,0,32,178994,178905,0.001,--------,stream-sum
ARM,4,5,16777216,0,0,0,0,32,178956,178808,0.001,--------,stream-sum
ARM,5,5,16777216,0,0,0,0,32,178873,178793,0.001,--------,stream-sum
ARM,1,5,1073741824,0,0,0,0,32,167491,167454,0,--------,stream-sum
ARM,2,5,1073741824,0,0,0,0,32,167470,167453,0,--------,stream-sum
ARM,3,5,1073741824,0,0,0,0,32,167473,167441,0,--------,stream-sum
ARM,4,5,1073741824,0,0,0,0,32,167503,167451,0.001,--------,stream-sum
ARM,5,5,1073741824,0,0,0,0,32,167423,167378,0.001,--------,stream-sum
ARM,1,5,32768,0,0,0,0,1,56305,56304,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,1,56306,56305,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,1,56305,56304,0,--------,stream-triad
ARM,4,5,32768,0,0,0,0,1,56305,56303,0,--------,stream-triad
ARM,5,5,32768,0,0,0,0,1,56306,56305,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,1,47298,47277,0.001,--------,stream-triad
ARM,2,5,524288,0,0,0,0,1,51096,51075,0.001,--------,stream-triad
ARM,3,5,524288,0,0,0,0,1,51840,51830,0,--------,stream-triad
ARM,4,5,524288,0,0,0,0,1,49215,49183,0.001,--------,stream-triad
ARM,5,5,524288,0,0,0,0,1,47350,47326,0.001,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,1,25068,25059,0.001,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,1,25194,25188,0,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,1,25377,25372,0,--------,stream-triad
ARM,4,5,16777216,0,0,0,0,1,25397,25393,0,--------,stream-triad
ARM,5,5,16777216,0,0,0,0,1,25415,25409,0,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,1,24273,24271,0,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,1,24283,24276,0.001,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,1,24187,24059,0.022,--------,stream-triad
ARM,4,5,1073741824,0,0,0,0,1,24251,24216,0.004,--------,stream-triad
ARM,5,5,1073741824,0,0,0,0,1,24266,24154,0.011,--------,stream-triad
ARM,1,5,32768,0,0,0,0,4,225184,225172,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,4,225189,225186,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,4,225183,225175,0,--------,stream-triad
ARM,4,5,32768,0,0,0,0,4,225184,225179,0,--------,stream-triad
ARM,5,5,32768,0,0,0,0,4,225185,225183,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,4,194218,194076,0.002,--------,stream-triad
ARM,2,5,524288,0,0,0,0,4,206234,206156,0.001,--------,stream-triad
ARM,3,5,524288,0,0,0,0,4,199774,199702,0.001,--------,stream-triad
ARM,4,5,524288,0,0,0,0,4,208986,208656,0.006,--------,stream-triad
ARM,5,5,524288,0,0,0,0,4,198364,198196,0.001,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,4,93720,93707,0,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,4,94345,94295,0.001,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,4,94247,94222,0.001,--------,stream-triad
ARM,4,5,16777216,0,0,0,0,4,93897,93766,0.005,--------,stream-triad
ARM,5,5,16777216,0,0,0,0,4,94286,94263,0.001,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,4,89742,89731,0,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,4,89788,89763,0.001,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,4,89715,89691,0.001,--------,stream-triad
ARM,4,5,1073741824,0,0,0,0,4,89747,89736,0,--------,stream-triad
ARM,5,5,1073741824,0,0,0,0,4,89779,89720,0.002,--------,stream-triad
ARM,1,5,32768,0,0,0,0,8,450442,450425,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,8,450436,450430,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,8,450439,450394,0,--------,stream-triad
ARM,4,5,32768,0,0,0,0,8,450447,450400,0,--------,stream-triad
ARM,5,5,32768,0,0,0,0,8,450366,450362,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,8,425364,425139,0.001,--------,stream-triad
ARM,2,5,524288,0,0,0,0,8,410903,410841,0,--------,stream-triad
ARM,3,5,524288,0,0,0,0,8,431112,430872,0.002,--------,stream-triad
ARM,4,5,524288,0,0,0,0,8,442135,441841,0.001,--------,stream-triad
ARM,5,5,524288,0,0,0,0,8,413968,413832,0.001,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,8,144778,144359,0.009,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,8,144278,143998,0.003,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,8,144373,143535,0.012,--------,stream-triad
ARM,4,5,16777216,0,0,0,0,8,145117,144384,0.011,--------,stream-triad
ARM,5,5,16777216,0,0,0,0,8,144050,143570,0.009,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,8,138916,138796,0.002,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,8,139129,139119,0,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,8,139111,139093,0,--------,stream-triad
ARM,4,5,1073741824,0,0,0,0,8,139101,139055,0.001,--------,stream-triad
ARM,5,5,1073741824,0,0,0,0,8,139108,139092,0,--------,stream-triad
ARM,1,5,32768,0,0,0,0,12,675550,675536,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,12,675539,675529,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,12,675542,675532,0,--------,stream-triad
ARM,4,5,32768,0,0,0,0,12,675545,675533,0,--------,stream-triad
ARM,5,5,32768,0,0,0,0,12,675529,675520,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,12,631899,631730,0.001,--------,stream-triad
ARM,2,5,524288,0,0,0,0,12,619195,618905,0.001,--------,stream-triad
ARM,3,5,524288,0,0,0,0,12,645218,645121,0,--------,stream-triad
ARM,4,5,524288,0,0,0,0,12,601141,600953,0.001,--------,stream-triad
ARM,5,5,524288,0,0,0,0,12,619432,619255,0.001,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,12,167349,167317,0,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,12,167500,167472,0,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,12,166911,166806,0.002,--------,stream-triad
ARM,4,5,16777216,0,0,0,0,12,166799,166718,0.001,--------,stream-triad
ARM,5,5,16777216,0,0,0,0,12,167232,167175,0.001,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,12,161253,161226,0,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,12,161243,161220,0,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,12,161246,161230,0,--------,stream-triad
ARM,4,5,1073741824,0,0,0,0,12,161277,161254,0,--------,stream-triad
ARM,5,5,1073741824,0,0,0,0,12,161246,161218,0,--------,stream-triad
ARM,1,5,32768,0,0,0,0,16,900675,900668,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,16,900677,900670,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,16,900690,900677,0,--------,stream-triad
ARM,4,5,32768,0,0,0,0,16,900696,900684,0,--------,stream-triad
ARM,5,5,32768,0,0,0,0,16,900690,900674,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,16,802050,801800,0.001,--------,stream-triad
ARM,2,5,524288,0,0,0,0,16,812323,812216,0,--------,stream-triad
ARM,3,5,524288,0,0,0,0,16,784388,784136,0.001,--------,stream-triad
ARM,4,5,524288,0,0,0,0,16,810713,810410,0.001,--------,stream-triad
ARM,5,5,524288,0,0,0,0,16,815130,814924,0.001,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,16,171909,170622,0.018,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,16,169639,168142,0.017,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,16,165889,164550,0.016,--------,stream-triad
ARM,4,5,16777216,0,0,0,0,16,170428,168335,0.022,--------,stream-triad
ARM,5,5,16777216,0,0,0,0,16,170789,168729,0.028,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,16,165495,164943,0.013,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,16,165473,165375,0.003,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,16,165463,165439,0,--------,stream-triad
ARM,4,5,1073741824,0,0,0,0,16,165438,165421,0,--------,stream-triad
ARM,5,5,1073741824,0,0,0,0,16,165475,165448,0,--------,stream-triad
ARM,1,5,32768,0,0,0,0,20,1125821,1125765,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,20,1125818,1125788,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,20,1125809,1125746,0,--------,stream-triad
ARM,4,5,32768,0,0,0,0,20,1125792,1125774,0,--------,stream-triad
ARM,5,5,32768,0,0,0,0,20,1125815,1125795,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,20,987440,987115,0.001,--------,stream-triad
ARM,2,5,524288,0,0,0,0,20,1022649,1022434,0,--------,stream-triad
ARM,3,5,524288,0,0,0,0,20,980268,980129,0,--------,stream-triad
ARM,4,5,524288,0,0,0,0,20,970419,970017,0.001,--------,stream-triad
ARM,5,5,524288,0,0,0,0,20,1034520,1034318,0,--------,stream-triad
ARM,1,5,16777216,0,0,0,0,20,170245,170158,0.001,--------,stream-triad
ARM,2,5,16777216,0,0,0,0,20,170237,170177,0.001,--------,stream-triad
ARM,3,5,16777216,0,0,0,0,20,170183,170105,0.002,--------,stream-triad
ARM,4,5,16777216,0,0,0,0,20,170234,170192,0.001,--------,stream-triad
ARM,5,5,16777216,0,0,0,0,20,170244,170193,0.001,--------,stream-triad
ARM,1,5,1073741824,0,0,0,0,20,164847,164817,0,--------,stream-triad
ARM,2,5,1073741824,0,0,0,0,20,164848,164807,0,--------,stream-triad
ARM,3,5,1073741824,0,0,0,0,20,164862,164813,0.001,--------,stream-triad
ARM,4,5,1073741824,0,0,0,0,20,164844,164818,0,--------,stream-triad
ARM,5,5,1073741824,0,0,0,0,20,164802,164685,0.002,--------,stream-triad
ARM,1,5,32768,0,0,0,0,24,1350863,1350809,0,--------,stream-triad
ARM,2,5,32768,0,0,0,0,24,1351068,1350898,0,--------,stream-triad
ARM,3,5,32768,0,0,0,0,24,1351137,1351095,0,--------,stream-triad
ARM,4,5,32768,0,0,0,0,24,1351104,1351086,0,--------,stream-triad
ARM,5,5,32768,0,0,0,0,24,1351095,1351070,0,--------,stream-triad
ARM,1,5,524288,0,0,0,0,24,1262444,1262266,0,--------,stream-triad
ARM,2,5,524288,0,0,0,0,24,1242856,1242583,0,--------,stream-triad
