Architecture,Iteration,Samples,Byte/thd,ChaseThds,ChaseNS,ChaseMibs,ChDeviate,LoadThds,LdMaxMibs,LdAvgMibs,LdDeviate,ChaseArg,MemLdArg
ARM,2,5,1073741824,1,300.955,25,0.003,11,167025,166805,0.003,chaseload,memset-libc
ARM,3,5,1073741824,1,300.584,25,0.003,11,167074,166974,0.001,chaseload,memset-libc
ARM,4,5,1073741824,1,301.059,25,0.003,11,167050,166937,0.001,chaseload,memset-libc
ARM,5,5,1073741824,1,301.085,25,0.004,11,167053,166943,0.001,chaseload,memset-libc
ARM,1,5,1073741824,1,334.124,23,0.006,15,165780,164362,0.016,chaseload,memset-libc
ARM,2,5,1073741824,1,335.202,23,0.008,15,164190,163616,0.008,chaseload,memset-libc
ARM,3,5,1073741824,1,336.052,23,0.001,15,165235,164876,0.007,chaseload,memset-libc
ARM,4,5,1073741824,1,334.551,23,0.003,15,165012,164818,0.002,chaseload,memset-libc
ARM,5,5,1073741824,1,336.891,23,0.003,15,164964,164780,0.002,chaseload,memset-libc
ARM,1,5,1073741824,1,395.592,19,0.002,19,157727,157304,0.005,chaseload,memset-libc
ARM,2,5,1073741824,1,400.978,19,0.014,19,156575,156281,0.004,chaseload,memset-libc
ARM,3,5,1073741824,1,384.446,20,0.016,19,157627,156969,0.006,chaseload,memset-libc
ARM,4,5,1073741824,1,383.58,20,0.025,19,157958,157230,0.009,chaseload,memset-libc
ARM,5,5,1073741824,1,373.978,20,0.022,19,161570,160214,0.016,chaseload,memset-libc
ARM,1,5,1073741824,1,427.277,18,0.015,23,161126,160948,0.004,chaseload,memset-libc
ARM,2,5,1073741824,1,429.212,18,0.054,23,160927,159894,0.017,chaseload,memset-libc
ARM,3,5,1073741824,1,426.12,18,0.01,23,161114,160576,0.012,chaseload,memset-libc
ARM,4,5,1073741824,1,426.69,18,0.007,23,160588,160482,0.001,chaseload,memset-libc
ARM,5,5,1073741824,1,424.067,18,0.011,23,160665,160435,0.003,chaseload,memset-libc
ARM,1,5,1073741824,1,470.812,16,0.028,27,159617,159233,0.006,chaseload,memset-libc
ARM,2,5,1073741824,1,478.407,16,0.008,27,160518,160297,0.003,chaseload,memset-libc
ARM,3,5,1073741824,1,467.833,16,0.017,27,160456,160221,0.002,chaseload,memset-libc
ARM,4,5,1073741824,1,472.071,16,0.007,27,160256,159929,0.004,chaseload,memset-libc
ARM,5,5,1073741824,1,476.103,16,0.011,27,159765,159424,0.006,chaseload,memset-libc
ARM,1,5,1073741824,1,522.264,15,0.036,31,159368,159089,0.008,chaseload,memset-libc
ARM,2,5,1073741824,1,547.142,14,0.014,31,159646,159411,0.003,chaseload,memset-libc
ARM,3,5,1073741824,1,529.67,14,0.024,31,159044,158630,0.01,chaseload,memset-libc
ARM,4,5,1073741824,1,525.966,15,0.028,31,158698,158335,0.005,chaseload,memset-libc
ARM,5,5,1073741824,1,546.721,14,0.018,31,159286,158789,0.007,chaseload,memset-libc
ARM,1,5,1073741824,1,136.005,56,0.001,0,0,0,0,chaseload,memsetz-libc
ARM,2,5,1073741824,1,135.913,56,0.001,0,0,0,0,chaseload,memsetz-libc
ARM,3,5,1073741824,1,136.105,56,0.001,0,0,0,0,chaseload,memsetz-libc
ARM,4,5,1073741824,1,136.408,56,0.001,0,0,0,0,chaseload,memsetz-libc
ARM,5,5,1073741824,1,135.999,56,0.003,0,0,0,0,chaseload,memsetz-libc
ARM,1,5,1073741824,1,162.206,47,0.003,3,104399,104334,0.001,chaseload,memsetz-libc
ARM,2,5,1073741824,1,161.679,47,0.004,3,104661,104491,0.003,chaseload,memsetz-libc
ARM,3,5,1073741824,1,162.761,47,0.004,3,104363,104281,0.002,chaseload,memsetz-libc
ARM,4,5,1073741824,1,161.818,47,0.002,3,104612,104533,0.001,chaseload,memsetz-libc
ARM,5,5,1073741824,1,162.367,47,0.001,3,104687,104594,0.001,chaseload,memsetz-libc
ARM,1,5,1073741824,1,285.171,27,0.013,7,161529,160853,0.007,chaseload,memsetz-libc
ARM,2,5,1073741824,1,284.191,27,0.007,7,162574,161557,0.009,chaseload,memsetz-libc
ARM,3,5,1073741824,1,285.799,27,0.007,7,162090,161375,0.009,chaseload,memsetz-libc
ARM,4,5,1073741824,1,283.084,27,0.006,7,162754,162239,0.008,chaseload,memsetz-libc
ARM,5,5,1073741824,1,286.031,27,0.005,7,161116,160595,0.005,chaseload,memsetz-libc
ARM,1,5,1073741824,1,314.62,24,0.009,11,160873,160136,0.011,chaseload,memsetz-libc
ARM,2,5,1073741824,1,313.647,24,0.008,11,160995,160501,0.005,chaseload,memsetz-libc
ARM,3,5,1073741824,1,313.151,24,0.007,11,160831,160383,0.006,chaseload,memsetz-libc
ARM,4,5,1073741824,1,312.564,24,0.008,11,160877,160311,0.007,chaseload,memsetz-libc
ARM,5,5,1073741824,1,311.061,25,0.003,11,161664,161345,0.004,chaseload,memsetz-libc
ARM,1,5,1073741824,1,346.867,22,0.007,15,160484,160080,0.004,chaseload,memsetz-libc
ARM,2,5,1073741824,1,346.84,22,0.004,15,160701,160589,0.001,chaseload,memsetz-libc
ARM,3,5,1073741824,1,351.376,22,0.015,15,159628,159226,0.006,chaseload,memsetz-libc
ARM,4,5,1073741824,1,345.229,22,0.018,15,160376,159677,0.011,chaseload,memsetz-libc
ARM,5,5,1073741824,1,345.284,22,0.011,15,160422,159699,0.013,chaseload,memsetz-libc
ARM,1,5,1073741824,1,383.742,20,0.01,19,159573,158968,0.006,chaseload,memsetz-libc
ARM,2,5,1073741824,1,388.289,20,0.011,19,159251,158672,0.008,chaseload,memsetz-libc
ARM,3,5,1073741824,1,387.795,20,0.005,19,159541,159162,0.006,chaseload,memsetz-libc
ARM,4,5,1073741824,1,383.45,20,0.012,19,158860,158671,0.002,chaseload,memsetz-libc
ARM,5,5,1073741824,1,380.712,20,0.003,19,160480,160285,0.003,chaseload,memsetz-libc
ARM,1,5,1073741824,1,429.065,18,0.009,23,159542,159214,0.003,chaseload,memsetz-libc
ARM,2,5,1073741824,1,431.698,18,0.019,23,158735,158195,0.005,chaseload,memsetz-libc
ARM,3,5,1073741824,1,432.895,18,0.005,23,159664,159475,0.002,chaseload,memsetz-libc
ARM,4,5,1073741824,1,426.862,18,0.013,23,159549,159382,0.002,chaseload,memsetz-libc
ARM,5,5,1073741824,1,430.721,18,0.012,23,158737,158425,0.004,chaseload,memsetz-libc
ARM,1,5,1073741824,1,467.602,16,0.012,27,158183,157710,0.007,chaseload,memsetz-libc
ARM,2,5,1073741824,1,463.536,16,0.035,27,159200,158788,0.005,chaseload,memsetz-libc
ARM,3,5,1073741824,1,476.028,16,0.019,27,158700,158052,0.008,chaseload,memsetz-libc
ARM,4,5,1073741824,1,462.959,16,0.008,27,158001,157298,0.008,chaseload,memsetz-libc
ARM,5,5,1073741824,1,463.717,16,0.009,27,158030,157743,0.004,chaseload,memsetz-libc
ARM,1,5,1073741824,1,515.014,15,0.015,31,158897,158568,0.007,chaseload,memsetz-libc
ARM,2,5,1073741824,1,528.846,14,0.01,31,158523,157957,0.005,chaseload,memsetz-libc
ARM,3,5,1073741824,1,534.227,14,0.012,31,157758,157375,0.005,chaseload,memsetz-libc
ARM,4,5,1073741824,1,517.086,15,0.007,31,158234,157886,0.003,chaseload,memsetz-libc
ARM,5,5,1073741824,1,511.748,15,0.037,31,158511,157987,0.009,chaseload,memsetz-libc
ARM,1,5,1073741824,1,136.971,56,0.004,0,0,0,0,chaseload,stream-sum
ARM,2,5,1073741824,1,136.457,56,0.001,0,0,0,0,chaseload,stream-sum
ARM,3,5,1073741824,1,136.278,56,0.004,0,0,0,0,chaseload,stream-sum
ARM,4,5,1073741824,1,136.369,56,0.004,0,0,0,0,chaseload,stream-sum
ARM,5,5,1073741824,1,136.317,56,0.003,0,0,0,0,chaseload,stream-sum
ARM,1,5,1073741824,1,155.766,49,0.019,3,52233,52201,0.002,chaseload,stream-sum
ARM,2,5,1073741824,1,154.358,49,0.008,3,52268,52253,0.001,chaseload,stream-sum
ARM,3,5,1073741824,1,155.352,49,0.007,3,52234,52213,0.001,chaseload,stream-sum
ARM,4,5,1073741824,1,154.669,49,0.015,3,52271,52265,0,chaseload,stream-sum
ARM,5,5,1073741824,1,154.328,49,0.005,3,52300,52285,0,chaseload,stream-sum
ARM,1,5,1073741824,1,204.76,37,0.003,7,109548,109490,0.001,chaseload,stream-sum
ARM,2,5,1073741824,1,203.236,38,0.008,7,109811,109705,0.002,chaseload,stream-sum
ARM,3,5,1073741824,1,203.972,37,0.004,7,109749,109696,0.002,chaseload,stream-sum
ARM,4,5,1073741824,1,204.309,37,0.002,7,109598,109552,0.001,chaseload,stream-sum
ARM,5,5,1073741824,1,205.548,37,0.007,7,109593,109483,0.003,chaseload,stream-sum
ARM,1,5,1073741824,1,258.564,30,0.002,11,143606,143503,0.001,chaseload,stream-sum
ARM,2,5,1073741824,1,258.921,29,0.003,11,143783,143586,0.002,chaseload,stream-sum
ARM,3,5,1073741824,1,259.711,29,0.002,11,143435,143374,0.001,chaseload,stream-sum
ARM,4,5,1073741824,1,258.663,29,0.005,11,143745,143537,0.003,chaseload,stream-sum
ARM,5,5,1073741824,1,258.374,30,0.003,11,143745,143571,0.002,chaseload,stream-sum
ARM,1,5,1073741824,1,315.93,24,0.001,15,164554,164378,0.002,chaseload,stream-sum
ARM,2,5,1073741824,1,316.137,24,0.003,15,164814,164529,0.004,chaseload,stream-sum
ARM,3,5,1073741824,1,316.535,24,0.001,15,164506,164431,0.001,chaseload,stream-sum
ARM,4,5,1073741824,1,316.297,24,0.004,15,164530,164343,0.003,chaseload,stream-sum
ARM,5,5,1073741824,1,316.487,24,0.001,15,164430,164327,0.001,chaseload,stream-sum
ARM,1,5,1073741824,1,390.472,20,0.001,19,171821,171233,0.007,chaseload,stream-sum
ARM,2,5,1073741824,1,391.067,20,0,19,171806,171724,0.001,chaseload,stream-sum
ARM,3,5,1073741824,1,391.175,20,0.001,19,171265,171036,0.004,chaseload,stream-sum
ARM,4,5,1073741824,1,390.313,20,0.001,19,171205,170703,0.008,chaseload,stream-sum
ARM,5,5,1073741824,1,391.195,20,0.001,19,171618,171504,0.001,chaseload,stream-sum
ARM,1,5,1073741824,1,370.014,21,0.003,23,163281,163124,0.002,chaseload,stream-sum
ARM,2,5,1073741824,1,370.349,21,0.003,23,163290,163233,0.001,chaseload,stream-sum
ARM,3,5,1073741824,1,369.199,21,0.002,23,163362,163228,0.002,chaseload,stream-sum
ARM,4,5,1073741824,1,370.213,21,0.005,23,162969,162900,0.001,chaseload,stream-sum
ARM,5,5,1073741824,1,370.524,21,0.001,23,163713,163462,0.004,chaseload,stream-sum
ARM,1,5,1073741824,1,384.853,20,0.004,27,164466,164227,0.003,chaseload,stream-sum
ARM,2,5,1073741824,1,386.432,20,0.008,27,163679,163288,0.005,chaseload,stream-sum
ARM,3,5,1073741824,1,385.643,20,0.001,27,164180,164032,0.003,chaseload,stream-sum
ARM,4,5,1073741824,1,385.605,20,0.001,27,163977,163872,0.002,chaseload,stream-sum
ARM,5,5,1073741824,1,384.832,20,0.007,27,164313,163816,0.006,chaseload,stream-sum
ARM,1,5,1073741824,1,406.557,19,0.002,31,164859,164697,0.004,chaseload,stream-sum
ARM,2,5,1073741824,1,406.759,19,0.001,31,164781,164613,0.003,chaseload,stream-sum
ARM,3,5,1073741824,1,406.585,19,0.004,31,164728,164484,0.003,chaseload,stream-sum
ARM,4,5,1073741824,1,405.567,19,0.001,31,164903,164761,0.002,chaseload,stream-sum
ARM,5,5,1073741824,1,406.818,19,0.005,31,164398,164066,0.004,chaseload,stream-sum
ARM,1,5,1073741824,1,136.487,56,0.001,0,0,0,0,chaseload,stream-triad
ARM,2,5,1073741824,1,135.741,56,0.001,0,0,0,0,chaseload,stream-triad
ARM,3,5,1073741824,1,136.684,56,0.002,0,0,0,0,chaseload,stream-triad
ARM,4,5,1073741824,1,136.217,56,0.003,0,0,0,0,chaseload,stream-triad
ARM,5,5,1073741824,1,136.131,56,0.001,0,0,0,0,chaseload,stream-triad
ARM,1,5,1073741824,1,157.737,48,0.008,3,69873,69848,0.001,chaseload,stream-triad
ARM,2,5,1073741824,1,158.396,48,0.014,3,69821,69798,0.001,chaseload,stream-triad
ARM,3,5,1073741824,1,157.36,48,0.007,3,69865,69843,0.001,chaseload,stream-triad
ARM,4,5,1073741824,1,157.985,48,0.009,3,69877,69814,0.002,chaseload,stream-triad
ARM,5,5,1073741824,1,157.644,48,0.006,3,69841,69825,0,chaseload,stream-triad
ARM,1,5,1073741824,1,205.464,37,0.012,7,128464,128412,0.002,chaseload,stream-triad
ARM,2,5,1073741824,1,206.113,37,0.009,7,128537,128465,0.001,chaseload,stream-triad
ARM,3,5,1073741824,1,206.432,37,0.036,7,128284,128127,0.005,chaseload,stream-triad
ARM,4,5,1073741824,1,206.537,37,0.016,7,128461,128143,0.006,chaseload,stream-triad
ARM,5,5,1073741824,1,204.164,37,0.012,7,128570,128427,0.004,chaseload,stream-triad
ARM,1,5,1073741824,1,286.455,27,0.02,11,156343,156152,0.003,chaseload,stream-triad
ARM,2,5,1073741824,1,286.838,27,0.015,11,155869,155834,0.001,chaseload,stream-triad
ARM,3,5,1073741824,1,286.101,27,0.011,11,156115,155755,0.004,chaseload,stream-triad
ARM,4,5,1073741824,1,284.756,27,0.043,11,156113,155963,0.003,chaseload,stream-triad
ARM,5,5,1073741824,1,284.445,27,0.019,11,156215,156119,0.002,chaseload,stream-triad
ARM,1,5,1073741824,1,401.407,19,0.008,15,163520,163360,0.002,chaseload,stream-triad
ARM,2,5,1073741824,1,409.873,19,0.01,15,163211,163014,0.002,chaseload,stream-triad
ARM,3,5,1073741824,1,404.696,19,0.02,15,163485,163250,0.003,chaseload,stream-triad
ARM,4,5,1073741824,1,405.797,19,0.013,15,163330,163257,0.001,chaseload,stream-triad
ARM,5,5,1073741824,1,407.498,19,0.005,15,163132,163093,0,chaseload,stream-triad
ARM,1,5,1073741824,1,504.268,15,0.01,19,162995,162933,0.001,chaseload,stream-triad
ARM,2,5,1073741824,1,510.546,15,0.011,19,162984,162785,0.003,chaseload,stream-triad
ARM,3,5,1073741824,1,500.598,15,0.016,19,163245,163123,0.001,chaseload,stream-triad
ARM,4,5,1073741824,1,506.161,15,0.022,19,163226,162890,0.004,chaseload,stream-triad
ARM,5,5,1073741824,1,509.815,15,0.006,19,163040,162880,0.001,chaseload,stream-triad
ARM,1,5,1073741824,1,586.606,13,0.015,23,162538,162316,0.002,chaseload,stream-triad
ARM,2,5,1073741824,1,580.875,13,0.016,23,162635,162503,0.002,chaseload,stream-triad
ARM,3,5,1073741824,1,583.088,13,0.022,23,162519,162242,0.003,chaseload,stream-triad
ARM,4,5,1073741824,1,588.875,13,0.011,23,162352,162215,0.002,chaseload,stream-triad
ARM,5,5,1073741824,1,584.159,13,0.02,23,162204,162077,0.002,chaseload,stream-triad
ARM,1,5,1073741824,1,671.047,11,0.006,27,162047,161896,0.002,chaseload,stream-triad
ARM,2,5,1073741824,1,669.347,11,0.018,27,161962,161817,0.001,chaseload,stream-triad
ARM,3,5,1073741824,1,673.034,11,0.012,27,161877,161646,0.003,chaseload,stream-triad
ARM,4,5,1073741824,1,666.26,11,0.007,27,162065,161953,0.001,chaseload,stream-triad
ARM,5,5,1073741824,1,662.223,12,0.009,27,162326,162233,0.001,chaseload,stream-triad
ARM,1,5,1073741824,1,746.411,10,0.004,31,162078,161998,0.001,chaseload,stream-triad
ARM,2,5,1073741824,1,741.641,10,0.007,31,162010,161905,0.001,chaseload,stream-triad
ARM,3,5,1073741824,1,742.204,10,0.006,31,162074,161886,0.002,chaseload,stream-triad
ARM,4,5,1073741824,1,740.962,10,0.015,31,161788,161515,0.004,chaseload,stream-triad
ARM,5,5,1073741824,1,742.998,10,0.023,31,162108,161634,0.006,chaseload,stream-triad
